%%MatrixMarket matrix coordinate real general
%-------------------------------------------------------------------------------
% UF Sparse Matrix Collection, Tim Davis
% http://www.cise.ufl.edu/research/sparse/matrices/Bai/dwa512
% name: Bai/dwa512
% [SQUARE DIELECTRIC WAVEGUIDE, H. DONG]
% id: 1616
% date: 1993
% author: H. Dong
% ed: Z. Bai, D. Day, J. Demmel, J. Dongarra
% fields: name title A id date author ed kind
% kind: electromagnetics problem
%-------------------------------------------------------------------------------
494 495 .0081273986713854
495 495 .058065640199043
496 495 .002792307308737
511 495 .002792307308737
480 496 .0081273986713854
495 496 .002792307308737
496 496 .062307136537207
512 496 .002792307308737
481 497 .002792307308737
497 497 .066548632875372
498 497 .002792307308737
482 498 .002792307308737
497 498 .002792307308737
498 498 .062307136537207
499 498 .0081273986713854
483 499 .002792307308737
498 499 .0081273986713854
499 499 .039608954369245
500 499 .028321681736464
484 500 .002792307308737
499 500 .028321681736464
500 500 -.039487779696554
501 500 .098693036826855
485 501 .002792307308737
500 501 .098693036826855
501 501 -.31511748843625
502 501 .30136391034561
486 502 .002792307308737
501 502 .30136391034561
502 502 -.65016412081964
503 502 .36080318809611
487 503 .002792307308737
502 503 .36080318809611
503 503 -.65016412081964
504 503 .36080318809611
488 504 .002792307308737
503 504 .36080318809611
504 504 -.65016412081964
505 504 .36080318809611
489 505 .002792307308737
504 505 .36080318809611
505 505 -.65016412081964
506 505 .36080318809611
490 506 .002792307308737
505 506 .36080318809611
506 506 -.65016412081964
507 506 .36080318809611
491 507 .002792307308737
506 507 .36080318809611
507 507 -.65016412081964
508 507 .30136391034561
492 508 .002792307308737
507 508 .30136391034561
508 508 -.31511748843625
509 508 .098693036826855
493 509 .002792307308737
508 509 .098693036826855
509 509 -.039487779696554
510 509 .028321681736464
494 510 .002792307308737
509 510 .028321681736464
510 510 .039608954369245
511 510 .0081273986713854
495 511 .002792307308737
510 511 .0081273986713854
511 511 .062307136537207
512 511 .002792307308737
496 512 .002792307308737
511 512 .002792307308737
512 512 .066548632875372
